timestamp,device,event,detail
1721200199.1795611,mouse,move,"(1052, 619)"
1721200199.182081,mouse,move,"(1056, 619)"
1721200199.1840994,mouse,move,"(1060, 619)"
1721200199.1860938,mouse,move,"(1064, 619)"
1721200199.1880894,mouse,move,"(1067, 618)"
1721200199.1900918,mouse,move,"(1070, 618)"
1721200199.1921804,mouse,move,"(1073, 618)"
1721200199.1946592,mouse,move,"(1076, 618)"
1721200199.1966631,mouse,move,"(1079, 618)"
1721200199.2133665,mouse,move,"(1082, 618)"
1721200199.2133665,mouse,move,"(1102, 618)"
1721200199.2143655,mouse,move,"(1104, 618)"
1721200199.2163851,mouse,move,"(1106, 618)"
1721200199.2183554,mouse,move,"(1108, 618)"
1721200199.221872,mouse,move,"(1110, 618)"
1721200199.221872,mouse,move,"(1112, 618)"
1721200199.2242057,mouse,move,"(1114, 618)"
1721200199.2262285,mouse,move,"(1116, 618)"
1721200199.2282188,mouse,move,"(1118, 619)"
1721200199.230209,mouse,move,"(1120, 619)"
1721200199.2322872,mouse,move,"(1122, 619)"
1721200199.2342825,mouse,move,"(1123, 620)"
1721200199.2357888,mouse,move,"(1124, 620)"
1721200199.2377994,mouse,move,"(1125, 620)"
1721200199.239794,mouse,move,"(1126, 621)"
1721200199.2423077,mouse,move,"(1127, 621)"
1721200199.2443473,mouse,move,"(1128, 621)"
1721200199.2463422,mouse,move,"(1129, 622)"
1721200199.2483358,mouse,move,"(1130, 622)"
1721200199.249334,mouse,move,"(1131, 622)"
1721200199.2518508,mouse,move,"(1132, 622)"
1721200199.2539556,mouse,move,"(1133, 623)"
1721200199.2559505,mouse,move,"(1134, 623)"
1721200199.2579453,mouse,move,"(1135, 623)"
1721200199.2599401,mouse,move,"(1136, 624)"
1721200199.2621245,mouse,move,"(1137, 624)"
1721200199.2641375,mouse,move,"(1138, 625)"
1721200199.2701485,mouse,move,"(1139, 625)"
1721200199.2855685,mouse,move,"(1139, 626)"
1721200199.2855685,mouse,move,"(1141, 628)"
1721200199.2895756,mouse,move,"(1142, 629)"
1721200199.2961483,mouse,move,"(1142, 630)"
1721200199.298124,mouse,move,"(1143, 630)"
1721200199.3022547,mouse,move,"(1143, 631)"
1721200199.3086748,mouse,move,"(1144, 632)"
1721200199.3122218,mouse,move,"(1144, 633)"
1721200199.3166044,mouse,move,"(1145, 634)"
1721200199.318575,mouse,move,"(1145, 635)"
1721200199.322177,mouse,move,"(1145, 636)"
1721200199.3245027,mouse,move,"(1146, 637)"
1721200199.326498,mouse,move,"(1146, 638)"
1721200199.3285217,mouse,move,"(1147, 639)"
1721200199.3295157,mouse,move,"(1147, 640)"
1721200199.3320308,mouse,move,"(1147, 641)"
1721200199.3515077,mouse,move,"(1148, 642)"
1721200199.3515077,mouse,move,"(1152, 654)"
1721200199.3527744,mouse,move,"(1153, 656)"
1721200199.353771,mouse,move,"(1154, 658)"
1721200199.3577857,mouse,move,"(1154, 660)"
1721200199.3587584,mouse,move,"(1155, 662)"
1721200199.3597555,mouse,move,"(1156, 664)"
1721200199.3622787,mouse,move,"(1157, 666)"
1721200199.3646917,mouse,move,"(1158, 668)"
1721200199.3666856,mouse,move,"(1159, 671)"
1721200199.3686807,mouse,move,"(1160, 674)"
1721200199.3696792,mouse,move,"(1161, 677)"
1721200199.372196,mouse,move,"(1162, 680)"
1721200199.3741944,mouse,move,"(1162, 683)"
1721200199.3761895,mouse,move,"(1163, 686)"
1721200199.3781848,mouse,move,"(1164, 688)"
1721200199.380179,mouse,move,"(1165, 691)"
1721200199.3826814,mouse,move,"(1165, 694)"
1721200199.3846798,mouse,move,"(1166, 697)"
1721200199.3866737,mouse,move,"(1166, 700)"
1721200199.3886683,mouse,move,"(1167, 703)"
1721200199.3896663,mouse,move,"(1168, 706)"
1721200199.3921878,mouse,move,"(1168, 708)"
1721200199.3941865,mouse,move,"(1169, 711)"
1721200199.3961816,mouse,move,"(1169, 714)"
1721200199.3981755,mouse,move,"(1169, 717)"
1721200199.4001706,mouse,move,"(1170, 719)"
1721200199.402672,mouse,move,"(1170, 722)"
1721200199.4046843,mouse,move,"(1170, 724)"
1721200199.4066806,mouse,move,"(1171, 726)"
1721200199.4086583,mouse,move,"(1171, 728)"
1721200199.4096577,mouse,move,"(1171, 731)"
1721200199.4121778,mouse,move,"(1172, 733)"
1721200199.414175,mouse,move,"(1172, 735)"
1721200199.4161696,mouse,move,"(1172, 738)"
1721200199.4181943,mouse,move,"(1173, 740)"
1721200199.4201589,mouse,move,"(1173, 742)"
1721200199.4223728,mouse,move,"(1173, 744)"
1721200199.42467,mouse,move,"(1174, 746)"
1721200199.4266646,mouse,move,"(1174, 748)"
1721200199.4286592,mouse,move,"(1174, 751)"
1721200199.4431949,mouse,move,"(1174, 753)"
1721200199.4441943,mouse,move,"(1175, 766)"
1721200199.4441943,mouse,move,"(1175, 768)"
1721200199.4461887,mouse,move,"(1175, 771)"
1721200199.4481833,mouse,move,"(1175, 773)"
1721200199.4501793,mouse,move,"(1175, 775)"
1721200199.452667,mouse,move,"(1175, 778)"
1721200199.4538095,mouse,move,"(1175, 780)"
1721200199.4558067,mouse,move,"(1175, 782)"
1721200199.4578001,mouse,move,"(1175, 784)"
1721200199.4597962,mouse,move,"(1175, 787)"
1721200199.4627395,mouse,move,"(1175, 789)"
1721200199.4647334,mouse,move,"(1175, 791)"
1721200199.4667294,mouse,move,"(1175, 794)"
1721200199.4677267,mouse,move,"(1175, 796)"
1721200199.4697456,mouse,move,"(1175, 798)"
1721200199.4722912,mouse,move,"(1175, 800)"
1721200199.4737363,mouse,move,"(1175, 803)"
1721200199.4767349,mouse,move,"(1175, 805)"
1721200199.477747,mouse,move,"(1175, 807)"
1721200199.479761,mouse,move,"(1175, 809)"
1721200199.4822886,mouse,move,"(1174, 811)"
1721200199.4845366,mouse,move,"(1174, 813)"
1721200199.4865074,mouse,move,"(1174, 815)"
1721200199.488501,mouse,move,"(1174, 817)"
1721200199.5047371,mouse,move,"(1170, 831)"
1721200199.506731,mouse,move,"(1170, 833)"
1721200199.5087261,mouse,move,"(1170, 834)"
1721200199.5112293,mouse,move,"(1169, 835)"
1721200199.5122385,mouse,move,"(1169, 836)"
1721200199.514525,mouse,move,"(1169, 837)"
1721200199.516518,mouse,move,"(1168, 838)"
1721200199.5185432,mouse,move,"(1168, 839)"
1721200199.5195103,mouse,move,"(1167, 840)"
1721200199.5220594,mouse,move,"(1167, 841)"
1721200199.5242248,mouse,move,"(1167, 842)"
1721200199.5261946,mouse,move,"(1166, 843)"
1721200199.5281892,mouse,move,"(1166, 844)"
1721200199.5301833,mouse,move,"(1166, 845)"
1721200199.5325713,mouse,move,"(1166, 846)"
1721200199.5338602,mouse,move,"(1165, 847)"
1721200199.536362,mouse,move,"(1165, 848)"
1721200199.5393684,mouse,move,"(1165, 849)"
1721200199.541885,mouse,move,"(1165, 850)"
1721200199.5461435,mouse,move,"(1164, 851)"
1721200199.5481384,mouse,move,"(1164, 852)"
1721200199.5516338,mouse,move,"(1164, 853)"
1721200199.5547402,mouse,move,"(1164, 854)"
1721200199.5577326,mouse,move,"(1164, 855)"
1721200199.5720036,mouse,move,"(1164, 856)"
1721200199.5734425,mouse,move,"(1163, 858)"
1721200199.5774348,mouse,move,"(1163, 859)"
1721200199.5820034,mouse,move,"(1163, 860)"
1721200199.5901499,mouse,move,"(1163, 861)"
1721200199.6582456,mouse,move,"(1162, 861)"
1721200199.6602411,mouse,move,"(1162, 862)"
1721200199.6687472,mouse,move,"(1162, 863)"
1721200199.6723416,mouse,move,"(1162, 864)"
1721200199.6746767,mouse,move,"(1162, 865)"
1721200199.678667,mouse,move,"(1161, 866)"
1721200199.6796637,mouse,move,"(1161, 867)"
1721200199.6821818,mouse,move,"(1161, 868)"
1721200199.6845224,mouse,move,"(1161, 869)"
1721200199.6865149,mouse,move,"(1161, 870)"
1721200199.6884818,mouse,move,"(1160, 871)"
1721200199.6894798,mouse,move,"(1160, 872)"
1721200199.704516,mouse,move,"(1160, 873)"
1721200199.704516,mouse,move,"(1159, 879)"
1721200199.7084756,mouse,move,"(1159, 880)"
1721200199.709474,mouse,move,"(1159, 881)"
1721200199.709474,mouse,move,"(1159, 882)"
1721200199.7120137,mouse,move,"(1159, 883)"
1721200199.7143734,mouse,move,"(1159, 884)"
1721200199.7163415,mouse,move,"(1159, 885)"
1721200199.7183356,mouse,move,"(1158, 886)"
1721200199.7203429,mouse,move,"(1158, 887)"
1721200199.7223785,mouse,move,"(1158, 888)"
1721200199.724374,mouse,move,"(1158, 889)"
1721200199.7263687,mouse,move,"(1158, 890)"
1721200199.728363,mouse,move,"(1157, 891)"
1721200199.72936,mouse,move,"(1157, 892)"
1721200199.731877,mouse,move,"(1157, 893)"
1721200199.7341387,mouse,move,"(1156, 895)"
1721200199.7366421,mouse,move,"(1156, 896)"
1721200199.7386513,mouse,move,"(1156, 897)"
1721200199.7396493,mouse,move,"(1155, 899)"
1721200199.7421641,mouse,move,"(1155, 900)"
1721200199.744224,mouse,move,"(1155, 901)"
1721200199.7462187,mouse,move,"(1154, 903)"
1721200199.748214,mouse,move,"(1154, 904)"
1721200199.7683985,mouse,move,"(1154, 906)"
1721200199.7714198,mouse,move,"(1151, 919)"
1721200199.773449,mouse,move,"(1151, 920)"
1721200199.7754617,mouse,move,"(1150, 921)"
1721200199.7764373,mouse,move,"(1150, 922)"
1721200199.7784722,mouse,move,"(1150, 923)"
1721200199.7794244,mouse,move,"(1150, 924)"
1721200199.7819924,mouse,move,"(1150, 925)"
1721200199.784242,mouse,move,"(1150, 926)"
1721200199.7862372,mouse,move,"(1150, 927)"
1721200199.788232,mouse,move,"(1150, 928)"
1721200199.7902267,mouse,move,"(1150, 929)"
1721200199.7922416,mouse,move,"(1150, 930)"
1721200199.7944815,mouse,move,"(1150, 931)"
1721200199.7984705,mouse,move,"(1150, 932)"
1721200199.8019865,mouse,move,"(1150, 933)"
1721200199.810158,mouse,move,"(1150, 934)"
1721200199.8389754,mouse,move,"(1149, 934)"
1721200199.8432722,mouse,press,"Button.left at (1149, 934)"
1721200199.8482614,mouse,move,"(1149, 935)"
1721200199.920812,mouse,move,"(1149, 936)"
1721200199.9262214,mouse,move,"(1150, 936)"
1721200199.9282174,mouse,move,"(1150, 937)"
1721200199.935431,mouse,move,"(1150, 938)"
1721200199.9399521,mouse,release,"Button.left at (1150, 938)"
1721200199.9419818,mouse,move,"(1150, 939)"
1721200199.9461772,mouse,move,"(1151, 940)"
1721200199.95408,mouse,move,"(1151, 941)"
1721200199.9580696,mouse,move,"(1152, 942)"
1721200199.9639306,mouse,move,"(1153, 943)"
1721200199.9699142,mouse,move,"(1153, 944)"
1721200199.9720123,mouse,move,"(1154, 944)"
1721200199.986499,mouse,move,"(1155, 945)"
1721200199.9874957,mouse,move,"(1156, 945)"
1721200200.000045,mouse,move,"(1156, 946)"
1721200200.0021677,mouse,move,"(1157, 946)"
1721200200.0161543,mouse,move,"(1158, 946)"
1721200200.0460107,mouse,move,"(1159, 946)"
1721200200.0699706,mouse,move,"(1160, 946)"
1721200200.11633,mouse,move,"(1160, 945)"
1721200200.2023501,mouse,move,"(1161, 945)"
1721200200.2143168,mouse,move,"(1162, 945)"
1721200200.221892,mouse,move,"(1163, 946)"
1721200200.2298734,mouse,move,"(1164, 946)"
1721200200.2461073,mouse,move,"(1165, 947)"
1721200200.247104,mouse,move,"(1167, 947)"
1721200200.2536,mouse,move,"(1168, 948)"
1721200200.2565916,mouse,move,"(1169, 948)"
1721200200.2621045,mouse,move,"(1170, 948)"
1721200200.2700858,mouse,move,"(1171, 948)"
1721200200.275881,mouse,move,"(1172, 948)"
1721200200.2843657,mouse,move,"(1173, 948)"
1721200200.2883549,mouse,move,"(1173, 947)"
1721200200.2908697,mouse,move,"(1174, 947)"
1721200200.2998927,mouse,move,"(1175, 947)"
1721200200.308616,mouse,move,"(1176, 947)"
1721200200.3226726,mouse,move,"(1177, 947)"
1721200200.3226726,mouse,move,"(1178, 947)"
1721200200.3266656,mouse,move,"(1179, 947)"
1721200200.3322244,mouse,move,"(1180, 947)"
1721200200.3362207,mouse,move,"(1181, 947)"
1721200200.342682,mouse,move,"(1181, 946)"
1721200200.3581681,mouse,move,"(1181, 945)"
1721200200.3686922,mouse,move,"(1181, 944)"
1721200200.3927364,mouse,move,"(1181, 943)"
1721200200.3927364,mouse,move,"(1181, 942)"
1721200200.406475,mouse,move,"(1182, 941)"
1721200200.4109588,mouse,move,"(1182, 940)"
1721200200.4142826,mouse,move,"(1182, 939)"
1721200200.4182441,mouse,move,"(1182, 938)"
1721200200.42024,mouse,move,"(1182, 937)"
1721200200.4246192,mouse,move,"(1182, 936)"
1721200200.4363143,mouse,move,"(1182, 935)"
1721200200.462353,mouse,move,"(1181, 935)"
1721200200.5627518,mouse,move,"(1180, 935)"
1721200200.7340147,keyboard,press,w
1721200200.8139713,keyboard,release,w
1721200200.9370222,keyboard,press,e
1721200201.0241613,keyboard,release,e
1721200201.1543918,keyboard,press,r
1721200201.2276478,keyboard,release,r
1721200201.3856797,keyboard,press,t
1721200201.467842,keyboard,release,t
1721200201.6462758,keyboard,press,y
1721200201.7442932,keyboard,release,y
1721200201.9553688,keyboard,press,u
1721200202.7160337,keyboard,release,u
1721200202.9877198,keyboard,press,i
1721200203.0786889,keyboard,release,i
1721200203.2944214,keyboard,press,o
1721200203.410252,keyboard,release,o
1721200203.6174183,keyboard,press,j
1721200203.621927,mouse,move,"(1179, 935)"
1721200203.6823585,mouse,move,"(1178, 935)"
1721200203.712282,keyboard,release,j
1721200204.2042599,keyboard,press,h
1721200204.3210368,keyboard,release,h
1721200204.537558,keyboard,press,g
1721200204.6393797,keyboard,release,g
1721200205.124686,keyboard,press,h
1721200205.234447,keyboard,release,h
1721200205.476887,keyboard,press,j
1721200205.6153338,keyboard,release,j
1721200206.0221665,keyboard,press,j
1721200206.1485326,keyboard,release,j
1721200206.1981888,mouse,move,"(1177, 935)"
1721200206.2086422,mouse,move,"(1176, 935)"
1721200206.2141554,mouse,move,"(1175, 935)"
1721200206.2201395,mouse,move,"(1174, 935)"
1721200206.2247572,mouse,move,"(1173, 935)"
1721200206.2307322,mouse,move,"(1172, 935)"
1721200206.2518568,mouse,move,"(1171, 935)"
1721200206.2518568,mouse,move,"(1170, 935)"
1721200206.254169,mouse,move,"(1169, 935)"
1721200206.279819,mouse,move,"(1168, 935)"
1721200206.2943048,mouse,move,"(1167, 935)"
1721200206.3029563,mouse,press,"Button.right at (1167, 935)"
1721200206.344217,mouse,move,"(1166, 935)"
1721200206.3482234,mouse,move,"(1165, 935)"
1721200206.3619995,mouse,move,"(1164, 935)"
1721200206.378058,mouse,move,"(1163, 936)"
1721200206.3887033,mouse,move,"(1162, 936)"
1721200206.414631,mouse,move,"(1161, 936)"
1721200206.4156277,mouse,move,"(1159, 937)"
1721200206.4166248,mouse,move,"(1155, 937)"
1721200206.4176226,mouse,release,"Button.right at (1159, 937)"
1721200206.4186199,mouse,move,"(1154, 938)"
1721200206.4221342,mouse,move,"(1153, 938)"
1721200206.4236076,mouse,move,"(1152, 938)"
1721200206.4246051,mouse,move,"(1151, 938)"
1721200206.4265997,mouse,move,"(1150, 938)"
1721200206.4285939,mouse,move,"(1150, 939)"
1721200206.4310982,mouse,move,"(1149, 939)"
1721200206.433109,mouse,move,"(1148, 939)"
1721200206.4341092,mouse,move,"(1147, 939)"
1721200206.437102,mouse,move,"(1146, 940)"
1721200206.4380991,mouse,move,"(1145, 940)"
1721200206.4415946,mouse,move,"(1144, 941)"
1721200206.4440405,mouse,move,"(1143, 941)"
1721200206.4480293,mouse,move,"(1142, 941)"
1721200206.4500244,mouse,move,"(1141, 941)"
1721200206.4545212,mouse,move,"(1140, 942)"
1721200206.4585106,mouse,move,"(1139, 942)"
1721200206.4620247,mouse,move,"(1138, 942)"
1721200206.466016,mouse,move,"(1138, 943)"
1721200206.4680095,mouse,move,"(1137, 943)"
1721200206.4953039,mouse,move,"(1136, 943)"
1721200206.4953039,mouse,move,"(1135, 944)"
1721200206.581972,mouse,move,"(1134, 944)"
1721200206.6351209,mouse,move,"(1134, 945)"
1721200206.7719193,mouse,move,"(1133, 945)"
1721200206.7750535,mouse,move,"(1132, 945)"
1721200206.7885513,mouse,move,"(1131, 945)"
1721200206.7982981,mouse,move,"(1130, 944)"
1721200206.8078227,mouse,move,"(1129, 944)"
1721200206.8162684,mouse,move,"(1128, 944)"
1721200206.835104,mouse,move,"(1128, 943)"
1721200206.835104,mouse,move,"(1127, 943)"
1721200207.0418413,mouse,move,"(1127, 942)"
1721200207.0637603,mouse,move,"(1127, 941)"
1721200207.0740898,mouse,move,"(1127, 940)"
1721200207.09816,mouse,move,"(1127, 939)"
1721200207.09816,mouse,move,"(1128, 936)"
1721200207.1001272,mouse,move,"(1128, 935)"
1721200207.1046839,mouse,move,"(1128, 934)"
1721200207.1066387,mouse,move,"(1128, 933)"
1721200207.109659,mouse,move,"(1128, 932)"
1721200207.1141715,mouse,move,"(1129, 931)"
1721200207.1161664,mouse,move,"(1129, 930)"
1721200207.1181617,mouse,move,"(1129, 929)"
1721200207.1201553,mouse,move,"(1129, 928)"
1721200207.1245146,mouse,move,"(1129, 927)"
1721200207.12651,mouse,move,"(1130, 926)"
1721200207.128505,mouse,move,"(1130, 925)"
1721200207.1295013,mouse,move,"(1130, 924)"
1721200207.1320226,mouse,move,"(1130, 923)"
1721200207.1340194,mouse,move,"(1131, 922)"
1721200207.136039,mouse,move,"(1131, 921)"
1721200207.138031,mouse,move,"(1131, 920)"
1721200207.1400316,mouse,move,"(1131, 919)"
1721200207.142142,mouse,move,"(1132, 918)"
1721200207.144564,mouse,move,"(1132, 917)"
1721200207.1465816,mouse,move,"(1133, 916)"
1721200207.1485622,mouse,move,"(1133, 914)"
1721200207.1495514,mouse,move,"(1134, 912)"
1721200207.1516223,mouse,move,"(1135, 911)"
1721200207.1710746,mouse,move,"(1135, 909)"
1721200207.1720726,mouse,move,"(1143, 893)"
1721200207.1732795,mouse,move,"(1144, 891)"
1721200207.1742797,mouse,move,"(1145, 889)"
1721200207.1762736,mouse,move,"(1146, 887)"
1721200207.1782687,mouse,move,"(1147, 885)"
1721200207.1792655,mouse,move,"(1148, 882)"
1721200207.1819174,mouse,move,"(1149, 880)"
1721200207.1844044,mouse,move,"(1151, 877)"
1721200207.186424,mouse,move,"(1153, 874)"
1721200207.188393,mouse,move,"(1154, 871)"
1721200207.1893897,mouse,move,"(1156, 868)"
1721200207.1919065,mouse,move,"(1158, 865)"
1721200207.1942742,mouse,move,"(1160, 862)"
1721200207.1962695,mouse,move,"(1162, 859)"
1721200207.1982644,mouse,move,"(1164, 856)"
1721200207.1992612,mouse,move,"(1166, 853)"
1721200207.2017817,mouse,move,"(1168, 850)"
1721200207.2041304,mouse,move,"(1170, 847)"
1721200207.2061253,mouse,move,"(1172, 843)"
1721200207.2081192,mouse,move,"(1174, 839)"
1721200207.2101147,mouse,move,"(1176, 835)"
1721200207.2124019,mouse,move,"(1179, 831)"
1721200207.2138455,mouse,move,"(1181, 828)"
1721200207.2158124,mouse,move,"(1183, 824)"
1721200207.2178063,mouse,move,"(1186, 820)"
1721200207.238603,mouse,move,"(1188, 816)"
1721200207.238603,mouse,move,"(1211, 780)"
1721200207.2396002,mouse,move,"(1213, 776)"
1721200207.2422144,mouse,move,"(1216, 773)"
1721200207.2453823,mouse,move,"(1218, 769)"
1721200207.2463796,mouse,move,"(1220, 766)"
1721200207.2484019,mouse,move,"(1222, 762)"
1721200207.2493713,mouse,move,"(1224, 759)"
1721200207.251879,mouse,move,"(1226, 756)"
1721200207.2539551,mouse,move,"(1228, 753)"
1721200207.2559488,mouse,move,"(1230, 750)"
1721200207.2579439,mouse,move,"(1232, 747)"
1721200207.259938,mouse,move,"(1234, 744)"
1721200207.2624402,mouse,move,"(1236, 741)"
1721200207.2644377,mouse,move,"(1238, 738)"
1721200207.2664318,mouse,move,"(1239, 735)"
1721200207.268426,mouse,move,"(1241, 732)"
1721200207.269424,mouse,move,"(1242, 729)"
1721200207.2719412,mouse,move,"(1243, 727)"
1721200207.2744062,mouse,move,"(1244, 725)"
1721200207.2764282,mouse,move,"(1245, 723)"
1721200207.278417,mouse,move,"(1246, 721)"
1721200207.2793925,mouse,move,"(1247, 719)"
1721200207.2819433,mouse,move,"(1248, 717)"
1721200207.2839656,mouse,move,"(1249, 715)"
1721200207.285941,mouse,move,"(1250, 713)"
1721200207.287926,mouse,move,"(1251, 711)"
1721200207.2899206,mouse,move,"(1252, 709)"
1721200207.2920127,mouse,move,"(1252, 707)"
1721200207.2943966,mouse,move,"(1253, 705)"
1721200207.3109345,mouse,move,"(1253, 703)"
1721200207.3119626,mouse,move,"(1254, 690)"
1721200207.312932,mouse,move,"(1254, 689)"
1721200207.3159347,mouse,move,"(1254, 688)"
1721200207.3169246,mouse,move,"(1254, 686)"
1721200207.317926,mouse,move,"(1254, 685)"
1721200207.319918,mouse,move,"(1254, 684)"
1721200207.322481,mouse,move,"(1254, 683)"
1721200207.3244822,mouse,move,"(1254, 682)"
1721200207.3264492,mouse,move,"(1254, 681)"
1721200207.3284683,mouse,move,"(1254, 679)"
1721200207.329442,mouse,move,"(1254, 678)"
1721200207.3319561,mouse,move,"(1254, 677)"
1721200207.334302,mouse,move,"(1254, 676)"
1721200207.336296,mouse,move,"(1253, 675)"
1721200207.3383205,mouse,move,"(1253, 674)"
1721200207.3393154,mouse,move,"(1253, 673)"
1721200207.3418295,mouse,move,"(1252, 672)"
1721200207.3442445,mouse,move,"(1252, 671)"
1721200207.3462467,mouse,move,"(1252, 670)"
1721200207.3482358,mouse,move,"(1251, 669)"
1721200207.350714,mouse,move,"(1251, 668)"
1721200207.3528512,mouse,move,"(1251, 667)"
1721200207.3538501,mouse,move,"(1250, 666)"
1721200207.3558648,mouse,move,"(1250, 665)"
1721200207.378987,mouse,move,"(1250, 664)"
1721200207.378987,mouse,move,"(1246, 658)"
1721200207.3809521,mouse,move,"(1245, 657)"
1721200207.3870873,mouse,move,"(1244, 656)"
1721200207.3880868,mouse,move,"(1244, 655)"
1721200207.3890827,mouse,move,"(1243, 655)"
1721200207.39008,mouse,move,"(1242, 654)"
1721200207.3925858,mouse,move,"(1242, 653)"
1721200207.3946116,mouse,move,"(1241, 653)"
1721200207.3966117,mouse,move,"(1241, 652)"
1721200207.3985715,mouse,move,"(1240, 651)"
1721200207.399569,mouse,move,"(1239, 651)"
1721200207.4020867,mouse,move,"(1238, 650)"
1721200207.4045255,mouse,move,"(1238, 649)"
1721200207.40652,mouse,move,"(1237, 649)"
1721200207.408515,mouse,move,"(1236, 648)"
1721200207.4095116,mouse,move,"(1235, 647)"
1721200207.4120572,mouse,move,"(1234, 646)"
1721200207.4162772,mouse,move,"(1233, 645)"
1721200207.4182436,mouse,move,"(1232, 644)"
1721200207.4192414,mouse,move,"(1231, 644)"
1721200207.421851,mouse,move,"(1230, 643)"
1721200207.4238386,mouse,move,"(1229, 642)"
1721200207.4258676,mouse,move,"(1228, 641)"
1721200207.4278293,mouse,move,"(1227, 641)"
1721200207.4298244,mouse,move,"(1226, 640)"
1721200207.432326,mouse,move,"(1225, 639)"
1721200207.434325,mouse,move,"(1224, 638)"
1721200207.4363186,mouse,move,"(1223, 638)"
1721200207.4383135,mouse,move,"(1222, 637)"
1721200207.4393106,mouse,move,"(1222, 636)"
1721200207.4428294,mouse,move,"(1221, 635)"
1721200207.4438295,mouse,move,"(1220, 635)"
1721200207.4633114,mouse,move,"(1219, 634)"
1721200207.4633114,mouse,move,"(1211, 628)"
1721200207.464309,mouse,move,"(1210, 627)"
1721200207.4663036,mouse,move,"(1209, 626)"
1721200207.469296,mouse,move,"(1208, 626)"
1721200207.4708033,mouse,move,"(1207, 625)"
1721200207.4718428,mouse,move,"(1206, 624)"
1721200207.4738345,mouse,move,"(1205, 623)"
1721200207.4758596,mouse,move,"(1204, 622)"
1721200207.4778228,mouse,move,"(1203, 622)"
1721200207.4798462,mouse,move,"(1203, 621)"
1721200207.482074,mouse,move,"(1202, 620)"
1721200207.484382,mouse,move,"(1201, 620)"
1721200207.4863477,mouse,move,"(1200, 619)"
1721200207.4883728,mouse,move,"(1199, 618)"
1721200207.4893494,mouse,move,"(1198, 617)"
1721200207.4919386,mouse,move,"(1197, 616)"
1721200207.4963346,mouse,move,"(1196, 615)"
1721200207.4983294,mouse,move,"(1195, 614)"
1721200207.4993265,mouse,move,"(1194, 613)"
1721200207.5018575,mouse,move,"(1193, 612)"
1721200207.5063028,mouse,move,"(1192, 611)"
1721200207.5082974,mouse,move,"(1191, 610)"
1721200207.5092943,mouse,move,"(1190, 609)"
1721200207.5298507,mouse,move,"(1189, 608)"
1721200207.5308793,mouse,move,"(1184, 603)"
1721200207.5331872,mouse,move,"(1184, 602)"
1721200207.5341873,mouse,move,"(1183, 602)"
1721200207.5371783,mouse,move,"(1183, 601)"
1721200207.540707,mouse,move,"(1182, 601)"
1721200207.5417564,mouse,move,"(1182, 600)"
1721200207.5462317,mouse,move,"(1182, 599)"
1721200207.5482016,mouse,move,"(1181, 599)"
1721200207.5538378,mouse,move,"(1180, 598)"
1721200207.561931,mouse,move,"(1180, 597)"
1721200207.5662384,mouse,move,"(1179, 597)"
1721200207.5718322,mouse,move,"(1179, 596)"
1721200207.582752,mouse,move,"(1178, 595)"
1721200207.6008503,mouse,move,"(1178, 594)"
1721200207.667435,mouse,press,"Button.left at (1178, 594)"
1721200207.770754,mouse,release,"Button.left at (1178, 594)"
1721200207.8071105,mouse,move,"(1178, 595)"
1721200207.8071105,mouse,move,"(1178, 596)"
1721200207.8091054,mouse,move,"(1178, 597)"
1721200207.8144653,mouse,move,"(1178, 598)"
1721200207.8184278,mouse,move,"(1178, 599)"
1721200207.821972,mouse,move,"(1178, 600)"
1721200207.8262272,mouse,move,"(1178, 601)"
1721200207.8282223,mouse,move,"(1178, 602)"
1721200207.8292196,mouse,move,"(1178, 603)"
1721200207.8340118,mouse,move,"(1178, 604)"
1721200207.8360062,mouse,move,"(1178, 605)"
1721200207.8380013,mouse,move,"(1178, 606)"
1721200207.8399959,mouse,move,"(1178, 607)"
1721200207.841499,mouse,move,"(1178, 608)"
1721200207.8437595,mouse,move,"(1178, 609)"
1721200207.8457541,mouse,move,"(1177, 610)"
1721200207.8477492,mouse,move,"(1177, 611)"
1721200207.85074,mouse,move,"(1177, 612)"
1721200207.851746,mouse,move,"(1177, 613)"
1721200207.8537638,mouse,move,"(1177, 614)"
1721200207.8557477,mouse,move,"(1177, 615)"
1721200207.8577657,mouse,move,"(1176, 616)"
1721200207.85976,mouse,move,"(1176, 618)"
1721200207.8618362,mouse,move,"(1176, 619)"
1721200207.8638332,mouse,move,"(1176, 621)"
1721200207.8860638,mouse,move,"(1176, 623)"
1721200207.8860638,mouse,move,"(1173, 642)"
1721200207.8900306,mouse,move,"(1173, 644)"
1721200207.891028,mouse,move,"(1172, 646)"
1721200207.8923194,mouse,move,"(1172, 648)"
1721200207.8947003,mouse,move,"(1171, 650)"
1721200207.8966656,mouse,move,"(1171, 652)"
1721200207.8986888,mouse,move,"(1170, 654)"
1721200207.900683,mouse,move,"(1169, 656)"
1721200207.9020414,mouse,move,"(1168, 658)"
1721200207.904091,mouse,move,"(1168, 661)"
1721200207.9061136,mouse,move,"(1167, 663)"
1721200207.908103,mouse,move,"(1166, 666)"
1721200207.9100754,mouse,move,"(1165, 669)"
1721200207.9125638,mouse,move,"(1164, 671)"
1721200207.91468,mouse,move,"(1163, 674)"
1721200207.9166453,mouse,move,"(1162, 677)"
1721200207.9186685,mouse,move,"(1161, 680)"
1721200207.9196653,mouse,move,"(1160, 683)"
1721200207.9222395,mouse,move,"(1159, 686)"
